	input_sequence_id	input_file_name	gene_symbol	gene_name	reference_database_id	reference_database_version	reference_accession	analysis_software_name	analysis_software_version	sequence_identity	input_protein_start	input_protein_stop	input_gene_start	input_gene_stop	reference_protein_start	reference_protein_stop	reference_gene_start	reference_gene_stop	strand_orientation	coverage_depth	coverage_percentage	coverage_ratio	reference_gene_length	reference_protein_length	input_gene_length	input_protein_length	drug_class	antimicrobial_agent	resistance_mechanism	ARO	CONFERS RESISTANCE TO IMMEDIATE DRUG CLASS	OVERALL CATEGORY OF DRUG CLASS
1404	GMGC10.012_043_275.LSA	GMGC10.95nr_block_0033	lsa(C)_1	lsa(C)	resfinder	2021-Mar-27	HM990671	abricate	abricate 1.0.1	91.14			1	1479					+		100.0						Lincomycin;Clindamycin;Dalfopristin;Pristinamycin_IIA;Virginiamycin_M;Tiamulin			ARO:3003112	[('ARO:0000066', 'clindamycin'), ('ARO:0000046', 'lincomycin'), ('ARO:3001317', 'pleuromutilin')]	['lincosamide antibiotic', 'lincosamide antibiotic', 'pleuromutilin antibiotic']
1405	GMGC10.012_112_619.UNKNOWN	GMGC10.95nr_block_0033	msr(A)_2	msr(A)	resfinder	2021-Mar-27	AB013298	abricate	abricate 1.0.1	86.03			1	1467					+		100.0						Erythromycin;Azithromycin;Telithromycin;Quinupristin;Pristinamycin_IA;Virginiamycin_S			ARO:3000251	[('ARO:0000006', 'erythromycin'), ('ARO:3000584', 'quinupristin')]	['macrolide antibiotic', 'streptogramin antibiotic']
1406	GMGC10.012_319_937.CMR	GMGC10.95nr_block_0033	mdf(A)_1	mdf(A)	resfinder	2021-Mar-27	Y08743	abricate	abricate 1.0.1	98.14			1	1232					+		99.92										[]	[]
1407	GMGC10.013_493_944.LSA	GMGC10.95nr_block_0033	lsa(C)_1	lsa(C)	resfinder	2021-Mar-27	HM990671	abricate	abricate 1.0.1	94.25			1	1479					+		100.0						Lincomycin;Clindamycin;Dalfopristin;Pristinamycin_IIA;Virginiamycin_M;Tiamulin			ARO:3003112	[('ARO:0000066', 'clindamycin'), ('ARO:0000046', 'lincomycin'), ('ARO:3001317', 'pleuromutilin')]	['lincosamide antibiotic', 'lincosamide antibiotic', 'pleuromutilin antibiotic']
1408	GMGC10.017_073_622.LSA	GMGC10.95nr_block_0033	lsa(B)_1	lsa(B)	resfinder	2021-Mar-27	AJ579365	abricate	abricate 1.0.1	80.07			1	1465					+		99.05						Lincomycin;Clindamycin;Dalfopristin;Pristinamycin_IIA;Virginiamycin_M			ARO:3003111	[('ARO:0000066', 'clindamycin'), ('ARO:3001317', 'pleuromutilin')]	['lincosamide antibiotic', 'pleuromutilin antibiotic']
1409	GMGC10.017_230_583.LSA	GMGC10.95nr_block_0033	tva(A)_1	tva(A)	resfinder	2021-Mar-27	ENA_SOX29786	abricate	abricate 1.0.1	93.81			1	1518					+		100.0						Tiamulin				[]	[]
1410	GMGC10.018_226_382.LSA	GMGC10.95nr_block_0033	lsa(C)_1	lsa(C)	resfinder	2021-Mar-27	HM990671	abricate	abricate 1.0.1	95.2			1	1479					+		100.0						Lincomycin;Clindamycin;Dalfopristin;Pristinamycin_IIA;Virginiamycin_M;Tiamulin			ARO:3003112	[('ARO:0000066', 'clindamycin'), ('ARO:0000046', 'lincomycin'), ('ARO:3001317', 'pleuromutilin')]	['lincosamide antibiotic', 'lincosamide antibiotic', 'pleuromutilin antibiotic']
1411	GMGC10.018_228_460.LSA	GMGC10.95nr_block_0033	lsa(C)_1	lsa(C)	resfinder	2021-Mar-27	HM990671	abricate	abricate 1.0.1	89.17			2	1479					+		99.93						Lincomycin;Clindamycin;Dalfopristin;Pristinamycin_IIA;Virginiamycin_M;Tiamulin			ARO:3003112	[('ARO:0000066', 'clindamycin'), ('ARO:0000046', 'lincomycin'), ('ARO:3001317', 'pleuromutilin')]	['lincosamide antibiotic', 'lincosamide antibiotic', 'pleuromutilin antibiotic']
1412	GMGC10.018_273_026.UNKNOWN	GMGC10.95nr_block_0033	msr(A)_1	msr(A)	resfinder	2021-Mar-27	X52085	abricate	abricate 1.0.1	99.11			1	1467					+		100.0						Erythromycin;Azithromycin;Telithromycin;Quinupristin;Pristinamycin_IA;Virginiamycin_S			ARO:3000251	[('ARO:0000006', 'erythromycin'), ('ARO:3000584', 'quinupristin')]	['macrolide antibiotic', 'streptogramin antibiotic']
1413	GMGC10.018_420_707.UNKNOWN	GMGC10.95nr_block_0033	msr(D)_3	msr(D)	resfinder	2021-Mar-27	AF227520	abricate	abricate 1.0.1	80.48			1	1464					+		99.93						Erythromycin;Azithromycin;Telithromycin;Quinupristin;Pristinamycin_IA;Virginiamycin_S			ARO:3003109	[('ARO:0000006', 'erythromycin')]	['macrolide antibiotic']
1414	GMGC10.018_872_594.LSA	GMGC10.95nr_block_0033	lsa(B)_1	lsa(B)	resfinder	2021-Mar-27	AJ579365	abricate	abricate 1.0.1	80.27			1	1470					+		99.39						Lincomycin;Clindamycin;Dalfopristin;Pristinamycin_IIA;Virginiamycin_M			ARO:3003111	[('ARO:0000066', 'clindamycin'), ('ARO:3001317', 'pleuromutilin')]	['lincosamide antibiotic', 'pleuromutilin antibiotic']
1415	GMGC10.018_878_983.LSA	GMGC10.95nr_block_0033	lsa(B)_1	lsa(B)	resfinder	2021-Mar-27	AJ579365	abricate	abricate 1.0.1	80.34			1	1465					+		99.05						Lincomycin;Clindamycin;Dalfopristin;Pristinamycin_IIA;Virginiamycin_M			ARO:3003111	[('ARO:0000066', 'clindamycin'), ('ARO:3001317', 'pleuromutilin')]	['lincosamide antibiotic', 'pleuromutilin antibiotic']
1416	GMGC10.018_915_282.LSA	GMGC10.95nr_block_0033	lsa(B)_1	lsa(B)	resfinder	2021-Mar-27	AJ579365	abricate	abricate 1.0.1	80.14			1	1465					+		99.05						Lincomycin;Clindamycin;Dalfopristin;Pristinamycin_IIA;Virginiamycin_M			ARO:3003111	[('ARO:0000066', 'clindamycin'), ('ARO:3001317', 'pleuromutilin')]	['lincosamide antibiotic', 'pleuromutilin antibiotic']
1417	GMGC10.019_410_506.UNKNOWN	GMGC10.95nr_block_0033	msr(D)_2	msr(D)	resfinder	2021-Mar-27	AF274302	abricate	abricate 1.0.1	80.37			1	1442					+		98.5						Erythromycin;Azithromycin;Telithromycin;Quinupristin;Pristinamycin_IA;Virginiamycin_S			ARO:3003109	[('ARO:0000006', 'erythromycin')]	['macrolide antibiotic']
1418	GMGC10.020_086_580.LSA	GMGC10.95nr_block_0033	lsa(B)_1	lsa(B)	resfinder	2021-Mar-27	AJ579365	abricate	abricate 1.0.1	81.64			1	1448					+		97.84						Lincomycin;Clindamycin;Dalfopristin;Pristinamycin_IIA;Virginiamycin_M			ARO:3003111	[('ARO:0000066', 'clindamycin'), ('ARO:3001317', 'pleuromutilin')]	['lincosamide antibiotic', 'pleuromutilin antibiotic']
1419	GMGC10.020_242_095.UNKNOWN	GMGC10.95nr_block_0033	qepA1_1	qepA1	resfinder	2021-Mar-27	AB263754	abricate	abricate 1.0.1	82.84			1	1407					-		91.41						Ciprofloxacin			ARO:3004103	[('ARO:0000074', 'moxifloxacin'), ('ARO:0000036', 'ciprofloxacin'), ('ARO:3000662', 'norfloxacin')]	['fluoroquinolone antibiotic', 'fluoroquinolone antibiotic', 'fluoroquinolone antibiotic']
1420	GMGC10.020_246_640.UNKNOWN	GMGC10.95nr_block_0033	qepA1_1	qepA1	resfinder	2021-Mar-27	AB263754	abricate	abricate 1.0.1	83.46			1	1436					-		93.29						Ciprofloxacin			ARO:3004103	[('ARO:0000074', 'moxifloxacin'), ('ARO:0000036', 'ciprofloxacin'), ('ARO:3000662', 'norfloxacin')]	['fluoroquinolone antibiotic', 'fluoroquinolone antibiotic', 'fluoroquinolone antibiotic']
1421	GMGC10.021_053_441.LSA	GMGC10.95nr_block_0033	lsa(B)_1	lsa(B)	resfinder	2021-Mar-27	AJ579365	abricate	abricate 1.0.1	80.4			1	1444					+		97.63						Lincomycin;Clindamycin;Dalfopristin;Pristinamycin_IIA;Virginiamycin_M			ARO:3003111	[('ARO:0000066', 'clindamycin'), ('ARO:3001317', 'pleuromutilin')]	['lincosamide antibiotic', 'pleuromutilin antibiotic']
1422	GMGC10.023_569_441.LSA	GMGC10.95nr_block_0033	lsa(B)_1	lsa(B)	resfinder	2021-Mar-27	AJ579365	abricate	abricate 1.0.1	95.88			1	1479					+		100.0						Lincomycin;Clindamycin;Dalfopristin;Pristinamycin_IIA;Virginiamycin_M			ARO:3003111	[('ARO:0000066', 'clindamycin'), ('ARO:3001317', 'pleuromutilin')]	['lincosamide antibiotic', 'pleuromutilin antibiotic']
1423	GMGC10.023_619_260.LSA	GMGC10.95nr_block_0033	lsa(B)_1	lsa(B)	resfinder	2021-Mar-27	AJ579365	abricate	abricate 1.0.1	80.89			1	1465					+		99.05						Lincomycin;Clindamycin;Dalfopristin;Pristinamycin_IIA;Virginiamycin_M			ARO:3003111	[('ARO:0000066', 'clindamycin'), ('ARO:3001317', 'pleuromutilin')]	['lincosamide antibiotic', 'pleuromutilin antibiotic']
1424	GMGC10.026_169_200.LSA	GMGC10.95nr_block_0033	lsa(B)_1	lsa(B)	resfinder	2021-Mar-27	AJ579365	abricate	abricate 1.0.1	84.04			1	1479					+		100.0						Lincomycin;Clindamycin;Dalfopristin;Pristinamycin_IIA;Virginiamycin_M			ARO:3003111	[('ARO:0000066', 'clindamycin'), ('ARO:3001317', 'pleuromutilin')]	['lincosamide antibiotic', 'pleuromutilin antibiotic']
1425	GMGC10.027_902_899.EXPZ	GMGC10.95nr_block_0033	vga(A)V_1	vga(A)V	resfinder	2021-Mar-27	AF186237	abricate	abricate 1.0.1	99.58			1	1440					+		91.43						Lincomycin;Dalfopristin;Pristinamycin_IIA;Virginiamycin_M;Tiamulin			ARO:3002829	[('ARO:0000066', 'clindamycin'), ('ARO:3000669', 'virginiamycin M1')]	['lincosamide antibiotic', 'streptogramin antibiotic']
1426	GMGC10.032_102_301.MT0276	GMGC10.95nr_block_0033	aac(2')-Ic_1	aac(2')-Ic	resfinder	2021-Mar-27	U72714	abricate	abricate 1.0.1	100.0			913	1458					+		100.0						Gentamicin;Tobramycin			ARO:3002525	"[('ARO:3007377', ""6'-N-ethylnetilmicin""), ('ARO:3007382', 'gentamicin'), ('ARO:0000052', 'tobramycin'), ('ARO:0000038', 'netilmicin'), ('ARO:0000007', 'dibekacin')]"	['aminoglycoside antibiotic', 'antibiotic mixture', 'aminoglycoside antibiotic', 'aminoglycoside antibiotic', 'aminoglycoside antibiotic']
1427	GMGC10.033_269_456.LSA	GMGC10.95nr_block_0033	lsa(C)_1	lsa(C)	resfinder	2021-Mar-27	HM990671	abricate	abricate 1.0.1	90.94			1	1479					+		100.0						Lincomycin;Clindamycin;Dalfopristin;Pristinamycin_IIA;Virginiamycin_M;Tiamulin			ARO:3003112	[('ARO:0000066', 'clindamycin'), ('ARO:0000046', 'lincomycin'), ('ARO:3001317', 'pleuromutilin')]	['lincosamide antibiotic', 'lincosamide antibiotic', 'pleuromutilin antibiotic']
1428	GMGC10.036_190_933.LSA	GMGC10.95nr_block_0033	lsa(C)_1	lsa(C)	resfinder	2021-Mar-27	HM990671	abricate	abricate 1.0.1	94.72			2	1479					+		99.93						Lincomycin;Clindamycin;Dalfopristin;Pristinamycin_IIA;Virginiamycin_M;Tiamulin			ARO:3003112	[('ARO:0000066', 'clindamycin'), ('ARO:0000046', 'lincomycin'), ('ARO:3001317', 'pleuromutilin')]	['lincosamide antibiotic', 'lincosamide antibiotic', 'pleuromutilin antibiotic']
1429	GMGC10.036_194_093.LSA	GMGC10.95nr_block_0033	lsa(C)_1	lsa(C)	resfinder	2021-Mar-27	HM990671	abricate	abricate 1.0.1	93.64			2	1479					+		99.93						Lincomycin;Clindamycin;Dalfopristin;Pristinamycin_IIA;Virginiamycin_M;Tiamulin			ARO:3003112	[('ARO:0000066', 'clindamycin'), ('ARO:0000046', 'lincomycin'), ('ARO:3001317', 'pleuromutilin')]	['lincosamide antibiotic', 'lincosamide antibiotic', 'pleuromutilin antibiotic']
1430	GMGC10.036_613_649.LSA	GMGC10.95nr_block_0033	lsa(B)_1	lsa(B)	resfinder	2021-Mar-27	AJ579365	abricate	abricate 1.0.1	80.9			1	1469					+		99.19						Lincomycin;Clindamycin;Dalfopristin;Pristinamycin_IIA;Virginiamycin_M			ARO:3003111	[('ARO:0000066', 'clindamycin'), ('ARO:3001317', 'pleuromutilin')]	['lincosamide antibiotic', 'pleuromutilin antibiotic']
1431	GMGC10.036_776_423.UNKNOWN	GMGC10.95nr_block_0033	lmr(A)_1	lmr(A)	resfinder	2021-Mar-27	X59926	abricate	abricate 1.0.1	98.49			1	1455					+		99.93						Lincomycin			ARO:3003955	[('ARO:3000169', 'rifampin'), ('ARO:3000520', 'isoniazid')]	['rifamycin antibiotic', 'isoniazid-like antibiotic']
1432	GMGC10.038_145_672.STRA	GMGC10.95nr_block_0033	aph(3'')-Ib_4	aph(3'')-Ib	resfinder	2021-Mar-27	AF313472	abricate	abricate 1.0.1	100.0			682	1485					+		100.0						Streptomycin			ARO:3002639	[('ARO:0000040', 'streptomycin')]	['aminoglycoside antibiotic']
1433	GMGC10.040_652_338.LSA	GMGC10.95nr_block_0033	lsa(C)_1	lsa(C)	resfinder	2021-Mar-27	HM990671	abricate	abricate 1.0.1	93.3			2	1479					+		99.93						Lincomycin;Clindamycin;Dalfopristin;Pristinamycin_IIA;Virginiamycin_M;Tiamulin			ARO:3003112	[('ARO:0000066', 'clindamycin'), ('ARO:0000046', 'lincomycin'), ('ARO:3001317', 'pleuromutilin')]	['lincosamide antibiotic', 'lincosamide antibiotic', 'pleuromutilin antibiotic']
1434	GMGC10.040_808_658.UNKNOWN	GMGC10.95nr_block_0033	msr(D)_3	msr(D)	resfinder	2021-Mar-27	AF227520	abricate	abricate 1.0.1	89.06			1	1453					+		99.25						Erythromycin;Azithromycin;Telithromycin;Quinupristin;Pristinamycin_IA;Virginiamycin_S			ARO:3003109	[('ARO:0000006', 'erythromycin')]	['macrolide antibiotic']
1435	GMGC10.041_591_851.UNKNOWN	GMGC10.95nr_block_0033	cmlV_1	cmlV	resfinder	2021-Mar-27	U09991	abricate	abricate 1.0.1	82.48			263	1377					+		84.97						Chloramphenicol			ARO:3002700	[('ARO:3000385', 'chloramphenicol')]	['phenicol antibiotic']
1436	GMGC10.042_945_386.LSA	GMGC10.95nr_block_0033	lsa(C)_1	lsa(C)	resfinder	2021-Mar-27	HM990671	abricate	abricate 1.0.1	84.17			1	1478					+		99.93						Lincomycin;Clindamycin;Dalfopristin;Pristinamycin_IIA;Virginiamycin_M;Tiamulin			ARO:3003112	[('ARO:0000066', 'clindamycin'), ('ARO:0000046', 'lincomycin'), ('ARO:3001317', 'pleuromutilin')]	['lincosamide antibiotic', 'lincosamide antibiotic', 'pleuromutilin antibiotic']
1437	GMGC10.043_780_407.LSA	GMGC10.95nr_block_0033	tva(A)_1	tva(A)	resfinder	2021-Mar-27	ENA_SOX29786	abricate	abricate 1.0.1	89.61			1	1481					+		97.5						Tiamulin				[]	[]
1438	GMGC10.002_395_947.EPTA	GMGC10.95nr_block_0034	mcr-3.15_1	mcr-3.15	resfinder	2021-Mar-27	MH332765	abricate	abricate 1.0.1	99.81			1	1623					+		100.0						Colistin			ARO:3004509	[('ARO:3000622', 'colistin A'), ('ARO:3000624', 'colistin B')]	['peptide antibiotic', 'peptide antibiotic']
1439	GMGC10.002_502_198.EPTA	GMGC10.95nr_block_0034	mcr-3.15_1	mcr-3.15	resfinder	2021-Mar-27	MH332765	abricate	abricate 1.0.1	80.64			1	1623					+		99.75						Colistin			ARO:3004509	[('ARO:3000622', 'colistin A'), ('ARO:3000624', 'colistin B')]	['peptide antibiotic', 'peptide antibiotic']
1440	GMGC10.002_502_199.EPTA	GMGC10.95nr_block_0034	mcr-3.19_1	mcr-3.19	resfinder	2021-Mar-27	NG055497	abricate	abricate 1.0.1	80.07			16	1624					+		98.83						Colistin			ARO:3004139	[('ARO:3000622', 'colistin A'), ('ARO:3000624', 'colistin B')]	['peptide antibiotic', 'peptide antibiotic']
1441	GMGC10.006_228_151.NHAC	GMGC10.95nr_block_0034	tet(35)_1	tet(35)	resfinder	2021-Mar-27	AF353562	abricate	abricate 1.0.1	85.3			493	1601					+		99.91						Doxycycline;Tetracycline			ARO:3000481	[('ARO:0000051', 'tetracycline')]	['tetracycline antibiotic']
1442	GMGC10.007_203_163.ENC_03340	GMGC10.95nr_block_0034	tcr3_1	tcr3	resfinder	2021-Mar-27	D38215	abricate	abricate 1.0.1	87.83			1	1533					+		99.35						Doxycycline;Tetracycline			ARO:3002893	[('ARO:0000051', 'tetracycline')]	['tetracycline antibiotic']
1443	GMGC10.009_084_140.LSA	GMGC10.95nr_block_0034	lsa(C)_1	lsa(C)	resfinder	2021-Mar-27	HM990671	abricate	abricate 1.0.1	91.55			94	1572					+		100.0						Lincomycin;Clindamycin;Dalfopristin;Pristinamycin_IIA;Virginiamycin_M;Tiamulin			ARO:3003112	[('ARO:0000066', 'clindamycin'), ('ARO:0000046', 'lincomycin'), ('ARO:3001317', 'pleuromutilin')]	['lincosamide antibiotic', 'lincosamide antibiotic', 'pleuromutilin antibiotic']
1444	GMGC10.009_657_312.EPTA	GMGC10.95nr_block_0034	mcr-3.12_1	mcr-3.12	resfinder	2021-Mar-27	MG564491	abricate	abricate 1.0.1	80.78			1	1613					+		98.89						Colistin			ARO:3004693	[('ARO:3000622', 'colistin A'), ('ARO:3000624', 'colistin B')]	['peptide antibiotic', 'peptide antibiotic']
1445	GMGC10.009_763_413.EXPZ	GMGC10.95nr_block_0034	vga(D)_1	vga(D)	resfinder	2021-Mar-27	GQ205627	abricate	abricate 1.0.1	93.47			1	1578					+		100.0						Dalfopristin;Pristinamycin_IIA;Virginiamycin_M			ARO:3002832	[('ARO:3000674', 'dalfopristin')]	['streptogramin antibiotic']
1446	GMGC10.011_030_338.NHAC	GMGC10.95nr_block_0034	tet(35)_1	tet(35)	resfinder	2021-Mar-27	AF353562	abricate	abricate 1.0.1	88.82			493	1601					+		99.91						Doxycycline;Tetracycline			ARO:3000481	[('ARO:0000051', 'tetracycline')]	['tetracycline antibiotic']
1447	GMGC10.011_147_334.EXPZ	GMGC10.95nr_block_0034	vga(D)_1	vga(D)	resfinder	2021-Mar-27	GQ205627	abricate	abricate 1.0.1	99.87			1	1578					+		100.0						Dalfopristin;Pristinamycin_IIA;Virginiamycin_M			ARO:3002832	[('ARO:3000674', 'dalfopristin')]	['streptogramin antibiotic']
1448	GMGC10.013_242_991.RHLC	GMGC10.95nr_block_0034	fosA_4	fosA	resfinder	2021-Mar-27	ACWU01000146	abricate	abricate 1.0.1	99.27			940	1347					-		100.0						Fosfomycin			ARO:3000149	[('ARO:0000025', 'fosfomycin')]	['phosphonic acid antibiotic']
1449	GMGC10.014_286_641.EXPZ	GMGC10.95nr_block_0034	vga(E)_1	vga(E)	resfinder	2021-Mar-27	FR772051	abricate	abricate 1.0.1	100.0			1	1575					+		100.0						Clindamycin;Dalfopristin;Pristinamycin_IIA;Virginiamycin_M;Tiamulin			ARO:3002833	[('ARO:0000066', 'clindamycin'), ('ARO:3000669', 'virginiamycin M1'), ('ARO:3000671', 'tiamulin')]	['lincosamide antibiotic', 'streptogramin antibiotic', 'pleuromutilin antibiotic']
1450	GMGC10.014_383_615.NHAC	GMGC10.95nr_block_0034	tet(35)_1	tet(35)	resfinder	2021-Mar-27	AF353562	abricate	abricate 1.0.1	83.7			493	1592					+		99.01						Doxycycline;Tetracycline			ARO:3000481	[('ARO:0000051', 'tetracycline')]	['tetracycline antibiotic']
1451	GMGC10.014_546_784.NHAC	GMGC10.95nr_block_0034	tet(35)_1	tet(35)	resfinder	2021-Mar-27	AF353562	abricate	abricate 1.0.1	82.78			493	1601					+		99.91						Doxycycline;Tetracycline			ARO:3000481	[('ARO:0000051', 'tetracycline')]	['tetracycline antibiotic']
1452	GMGC10.016_341_105.EPTA	GMGC10.95nr_block_0034	mcr-7.1_1	mcr-7.1	resfinder	2021-Mar-27	MG267386	abricate	abricate 1.0.1	84.99			59	1617					+		95.43						Colistin			ARO:3004517	[('ARO:3000622', 'colistin A'), ('ARO:3000624', 'colistin B')]	['peptide antibiotic', 'peptide antibiotic']
1453	GMGC10.018_903_067.UNKNOWN	GMGC10.95nr_block_0034	qepA4_1	qepA4	resfinder	2021-Mar-27	KX580704	abricate	abricate 1.0.1	100.0			1	1536					+		100.0						Ciprofloxacin			ARO:3004379	[('ARO:0000001', 'fluoroquinolone antibiotic'), ('ARO:0000036', 'ciprofloxacin'), ('ARO:3000662', 'norfloxacin'), ('ARO:3000661', 'nalidixic acid')]	['fluoroquinolone antibiotic', 'fluoroquinolone antibiotic', 'fluoroquinolone antibiotic', 'fluoroquinolone antibiotic']
1454	GMGC10.020_229_445.UNKNOWN	GMGC10.95nr_block_0034	qepA1_1	qepA1	resfinder	2021-Mar-27	AB263754	abricate	abricate 1.0.1	83.14			37	1494					-		94.47						Ciprofloxacin			ARO:3004103	[('ARO:0000074', 'moxifloxacin'), ('ARO:0000036', 'ciprofloxacin'), ('ARO:3000662', 'norfloxacin')]	['fluoroquinolone antibiotic', 'fluoroquinolone antibiotic', 'fluoroquinolone antibiotic']
1455	GMGC10.023_813_884.EPTA	GMGC10.95nr_block_0034	mcr-9_1	mcr-9	resfinder	2021-Mar-27	NZ_NAAN01000063.1	abricate	abricate 1.0.1	81.48			1	1620					+		100.0										[]	[]
1456	GMGC10.023_828_912.EPTA	GMGC10.95nr_block_0034	mcr-9_1	mcr-9	resfinder	2021-Mar-27	NZ_NAAN01000063.1	abricate	abricate 1.0.1	83.21			1	1620					+		100.0										[]	[]
1457	GMGC10.024_785_515.NHAC	GMGC10.95nr_block_0034	tet(35)_1	tet(35)	resfinder	2021-Mar-27	AF353562	abricate	abricate 1.0.1	82.51			493	1601					+		99.91						Doxycycline;Tetracycline			ARO:3000481	[('ARO:0000051', 'tetracycline')]	['tetracycline antibiotic']
1458	GMGC10.026_665_541.YJDB	GMGC10.95nr_block_0034	mcr-2.2_1	mcr-2.2	resfinder	2021-Mar-27	MF176239	abricate	abricate 1.0.1	100.0			1	1617					+		100.0						Colistin			ARO:3004502	[('ARO:3000622', 'colistin A'), ('ARO:3000624', 'colistin B')]	['peptide antibiotic', 'peptide antibiotic']
1459	GMGC10.026_926_708.NHAC	GMGC10.95nr_block_0034	tet(35)_1	tet(35)	resfinder	2021-Mar-27	AF353562	abricate	abricate 1.0.1	82.69			493	1601					+		99.91						Doxycycline;Tetracycline			ARO:3000481	[('ARO:0000051', 'tetracycline')]	['tetracycline antibiotic']
1460	GMGC10.027_768_876.EPTA	GMGC10.95nr_block_0034	mcr-3.20_1	mcr-3.20	resfinder	2021-Mar-27	NG055493	abricate	abricate 1.0.1	100.0			1	1626					+		100.0						Colistin			ARO:3004139	[('ARO:3000622', 'colistin A'), ('ARO:3000624', 'colistin B')]	['peptide antibiotic', 'peptide antibiotic']
1461	GMGC10.033_935_463.UNKNOWN	GMGC10.95nr_block_0034	sal(A)_1	sal(A)	resfinder	2021-Mar-27	KC693025	abricate	abricate 1.0.1	94.22			1	1626					+		100.0									ARO:3003749	[('ARO:0000066', 'clindamycin'), ('ARO:0000046', 'lincomycin'), ('ARO:3000669', 'virginiamycin M1'), ('ARO:3001314', 'retapamulin'), ('ARO:3000671', 'tiamulin')]	['lincosamide antibiotic', 'lincosamide antibiotic', 'streptogramin antibiotic', 'pleuromutilin antibiotic', 'pleuromutilin antibiotic']
1462	GMGC10.034_050_822.DAM	GMGC10.95nr_block_0034	aph(3')-Ia_1	aph(3')-Ia	resfinder	2021-Mar-27	V00359	abricate	abricate 1.0.1	100.0			476	1291					-		100.0									ARO:3002641	[('ARO:3000655', 'gentamicin B'), ('ARO:0000021', 'ribostamycin'), ('ARO:0000005', 'neomycin'), ('ARO:0000049', 'kanamycin A'), ('ARO:3000657', 'paromomycin'), ('ARO:3000658', 'lividomycin')]	['antibiotic mixture', 'aminoglycoside antibiotic', 'aminoglycoside antibiotic', 'aminoglycoside antibiotic', 'aminoglycoside antibiotic', 'aminoglycoside antibiotic']
1463	GMGC10.034_463_517.NHAC	GMGC10.95nr_block_0034	tet(35)_1	tet(35)	resfinder	2021-Mar-27	AF353562	abricate	abricate 1.0.1	87.75			493	1594					+		99.28						Doxycycline;Tetracycline			ARO:3000481	[('ARO:0000051', 'tetracycline')]	['tetracycline antibiotic']
1464	GMGC10.034_564_929.ENC_03340	GMGC10.95nr_block_0034	otr(B)_1	otr(B)	resfinder	2021-Mar-27	AF079900	abricate	abricate 1.0.1	86.18			1	1548					+		91.31						Doxycycline;Tetracycline			ARO:3002892	[('ARO:0000051', 'tetracycline')]	['tetracycline antibiotic']
1465	GMGC10.035_080_335.EXPZ	GMGC10.95nr_block_0034	tlr(C)_1	tlr(C)	resfinder	2021-Mar-27	M57437	abricate	abricate 1.0.1	81.31			2	1589					+		96.36						Tylosin			ARO:3002827	[('ARO:3000145', 'tylosin'), ('ARO:3001224', 'mycinamicin'), ('ARO:0000046', 'lincomycin')]	['macrolide antibiotic', 'macrolide antibiotic', 'lincosamide antibiotic']
1466	GMGC10.037_680_529.NHAC	GMGC10.95nr_block_0034	tet(35)_1	tet(35)	resfinder	2021-Mar-27	AF353562	abricate	abricate 1.0.1	83.03			493	1594					+		99.28						Doxycycline;Tetracycline			ARO:3000481	[('ARO:0000051', 'tetracycline')]	['tetracycline antibiotic']
1467	GMGC10.037_720_237.NHAC	GMGC10.95nr_block_0034	tet(35)_1	tet(35)	resfinder	2021-Mar-27	AF353562	abricate	abricate 1.0.1	99.01			493	1602					+		100.0						Doxycycline;Tetracycline			ARO:3000481	[('ARO:0000051', 'tetracycline')]	['tetracycline antibiotic']
1468	GMGC10.038_719_447.ENC_03340	GMGC10.95nr_block_0034	otr(B)_1	otr(B)	resfinder	2021-Mar-27	AF079900	abricate	abricate 1.0.1	82.36			2	1529					+		90.13						Doxycycline;Tetracycline			ARO:3002892	[('ARO:0000051', 'tetracycline')]	['tetracycline antibiotic']
1469	GMGC10.039_884_853.NHAC	GMGC10.95nr_block_0034	tet(35)_1	tet(35)	resfinder	2021-Mar-27	AF353562	abricate	abricate 1.0.1	85.68			493	1602					+		100.0						Doxycycline;Tetracycline			ARO:3000481	[('ARO:0000051', 'tetracycline')]	['tetracycline antibiotic']
1470	GMGC10.044_831_477.EPTA	GMGC10.95nr_block_0034	mcr-7.1_1	mcr-7.1	resfinder	2021-Mar-27	MG267386	abricate	abricate 1.0.1	81.68			1	1597					+		98.09						Colistin			ARO:3004517	[('ARO:3000622', 'colistin A'), ('ARO:3000624', 'colistin B')]	['peptide antibiotic', 'peptide antibiotic']
1471	GMGC10.045_417_288.ENC_03340	GMGC10.95nr_block_0034	tcr3_1	tcr3	resfinder	2021-Mar-27	D38215	abricate	abricate 1.0.1	99.94			1	1533					+		99.61						Doxycycline;Tetracycline			ARO:3002893	[('ARO:0000051', 'tetracycline')]	['tetracycline antibiotic']
1472	GMGC10.045_477_657.UNKNOWN	GMGC10.95nr_block_0034	cmlV_1	cmlV	resfinder	2021-Mar-27	U09991	abricate	abricate 1.0.1	80.9			238	1406					+		89.09						Chloramphenicol			ARO:3002700	[('ARO:3000385', 'chloramphenicol')]	['phenicol antibiotic']
1473	GMGC10.045_580_402.ENC_03340	GMGC10.95nr_block_0034	otr(B)_1	otr(B)	resfinder	2021-Mar-27	AF079900	abricate	abricate 1.0.1	91.19			1	1611					+		95.21						Doxycycline;Tetracycline			ARO:3002892	[('ARO:0000051', 'tetracycline')]	['tetracycline antibiotic']
