	input_sequence_id	input_file_name	gene_symbol	gene_name	reference_database_id	reference_database_version	reference_accession	analysis_software_name	analysis_software_version	sequence_identity	input_protein_start	input_protein_stop	input_gene_start	input_gene_stop	reference_protein_start	reference_protein_stop	reference_gene_start	reference_gene_stop	strand_orientation	coverage_depth	coverage_percentage	coverage_ratio	reference_gene_length	reference_protein_length	input_gene_length	input_protein_length	drug_class	antimicrobial_agent	resistance_mechanism	ARO	CONFERS RESISTANCE TO IMMEDIATE DRUG CLASS	OVERALL CATEGORY OF DRUG CLASS
2580	GMGC10.203_799_124.NIMA	GMGC10.95nr_block_0217	(Ntmdz)NimB_Nitroimidazole_Gene	(Ntmdz)NimB_Nitroimidazole_Gene	argannot	2021-Mar-27	X71443:794-1288	abricate	abricate 1.0.1	88.89			1	495					+		100.0									ARO:3004611	[]	[]
2581	GMGC10.206_063_790.NIMA	GMGC10.95nr_block_0217	(Ntmdz)nimD_Nitroimidazole_Gene	(Ntmdz)nimD_Nitroimidazole_Gene	argannot	2021-Mar-27	NG_048014:101-595	abricate	abricate 1.0.1	83.57			1	493					+		99.6									ARO:3005111	[('ARO:0000062', 'ceftriaxone'), ('ARO:0000043', 'carbenicillin'), ('ARO:3000646', 'cefixime'), ('ARO:3000639', 'mezlocillin'), ('ARO:3000637', 'ampicillin'), ('ARO:0000078', 'piperacillin'), ('ARO:0000008', 'cefoxitin'), ('ARO:0000056', 'oxacillin')]	['beta-lactam antibiotic', 'beta-lactam antibiotic', 'beta-lactam antibiotic', 'beta-lactam antibiotic', 'beta-lactam antibiotic', 'beta-lactam antibiotic', 'beta-lactam antibiotic', 'beta-lactam antibiotic']
2582	GMGC10.206_509_509.UNKNOWN	GMGC10.95nr_block_0217	(MLS)lnu(D)	(MLS)lnu(D)	argannot	2021-Mar-27	EF452177:19-513	abricate	abricate 1.0.1	83.64			1	495					+		100.0									ARO:3002838	[('ARO:0000066', 'clindamycin'), ('ARO:0000046', 'lincomycin')]	['lincosamide antibiotic', 'lincosamide antibiotic']
2583	GMGC10.252_832_601.UNKNOWN	GMGC10.95nr_block_0217	(MLS)lnu(D)	(MLS)lnu(D)	argannot	2021-Mar-27	EF452177:19-513	abricate	abricate 1.0.1	85.45			1	495					+		100.0									ARO:3002838	[('ARO:0000066', 'clindamycin'), ('ARO:0000046', 'lincomycin')]	['lincosamide antibiotic', 'lincosamide antibiotic']
2584	GMGC10.283_933_502.UNKNOWN	GMGC10.95nr_block_0217	(MLS)lnu(D)	(MLS)lnu(D)	argannot	2021-Mar-27	EF452177:19-513	abricate	abricate 1.0.1	83.43			1	495					+		100.0									ARO:3002838	[('ARO:0000066', 'clindamycin'), ('ARO:0000046', 'lincomycin')]	['lincosamide antibiotic', 'lincosamide antibiotic']
2585	GMGC10.284_041_523.UNKNOWN	GMGC10.95nr_block_0217	(MLS)lnu(D)	(MLS)lnu(D)	argannot	2021-Mar-27	EF452177:19-513	abricate	abricate 1.0.1	83.64			1	495					+		100.0									ARO:3002838	[('ARO:0000066', 'clindamycin'), ('ARO:0000046', 'lincomycin')]	['lincosamide antibiotic', 'lincosamide antibiotic']
2586	GMGC10.285_196_866.UNKNOWN	GMGC10.95nr_block_0217	(MLS)lnu(D)	(MLS)lnu(D)	argannot	2021-Mar-27	EF452177:19-513	abricate	abricate 1.0.1	84.24			1	495					+		100.0									ARO:3002838	[('ARO:0000066', 'clindamycin'), ('ARO:0000046', 'lincomycin')]	['lincosamide antibiotic', 'lincosamide antibiotic']
2587	GMGC10.286_485_498.UNKNOWN	GMGC10.95nr_block_0217	(MLS)lnu(D)	(MLS)lnu(D)	argannot	2021-Mar-27	EF452177:19-513	abricate	abricate 1.0.1	82.22			1	495					+		100.0									ARO:3002838	[('ARO:0000066', 'clindamycin'), ('ARO:0000046', 'lincomycin')]	['lincosamide antibiotic', 'lincosamide antibiotic']
2588	GMGC10.286_665_471.UNKNOWN	GMGC10.95nr_block_0217	(MLS)lnu(D)	(MLS)lnu(D)	argannot	2021-Mar-27	EF452177:19-513	abricate	abricate 1.0.1	84.41			1	494					+		99.8									ARO:3002838	[('ARO:0000066', 'clindamycin'), ('ARO:0000046', 'lincomycin')]	['lincosamide antibiotic', 'lincosamide antibiotic']
2589	GMGC10.286_889_686.FOLA	GMGC10.95nr_block_0217	(Tmt)dfrG	(Tmt)dfrG	argannot	2021-Mar-27	AB205645:1013-1510	abricate	abricate 1.0.1	84.47			1	483					+		96.99									ARO:3002868	[('ARO:3000188', 'trimethoprim')]	['diaminopyrimidine antibiotic']
2590	GMGC10.294_272_287.UNKNOWN	GMGC10.95nr_block_0217	(MLS)lnu(D)	(MLS)lnu(D)	argannot	2021-Mar-27	EF452177:19-513	abricate	abricate 1.0.1	99.8			1	495					+		100.0									ARO:3002838	[('ARO:0000066', 'clindamycin'), ('ARO:0000046', 'lincomycin')]	['lincosamide antibiotic', 'lincosamide antibiotic']
2591	GMGC10.178_136_416.DPNA	GMGC10.95nr_block_0218	(Gly)vanA-G	(Gly)vanA-G	argannot	2021-Mar-27	AY271782:157-606	abricate	abricate 1.0.1	80.39			7	414					+		90.67									ARO:3007029	[('ARO:3000671', 'tiamulin'), ('ARO:3001314', 'retapamulin')]	['pleuromutilin antibiotic', 'pleuromutilin antibiotic']
2592	GMGC10.193_906_337.NIMA	GMGC10.95nr_block_0218	(Ntmdz)nimj_Nitroimidazole_Gene	(Ntmdz)nimj_Nitroimidazole_Gene	argannot	2021-Mar-27	KJ816753.1:19295-19792	abricate	abricate 1.0.1	99.2			1	498					+		100.0									ARO:nan	[]	[]
2593	GMGC10.283_983_645.FOLA	GMGC10.95nr_block_0218	(Tmt)dfrA21	(Tmt)dfrA21	argannot	2021-Mar-27	AY552589:1-498	abricate	abricate 1.0.1	99.8			1	498					+		100.0									ARO:3003017	[('ARO:3000188', 'trimethoprim')]	['diaminopyrimidine antibiotic']
2594	GMGC10.297_470_085.FOSB	GMGC10.95nr_block_0218	(Fcyn)FosA6	(Fcyn)FosA6	argannot	2021-Mar-27	KU254579:59422-59841	abricate	abricate 1.0.1	99.05			79	498					+		100.0									ARO:3004111	[('ARO:0000025', 'fosfomycin')]	['phosphonic acid antibiotic']
2595	GMGC10.053_757_883.FOLA	GMGC10.95nr_block_0219	(Tmt)dfrD	(Tmt)dfrD	argannot	2021-Mar-27	Z50141:94-582	abricate	abricate 1.0.1	100.0			1	501					+		100.0									ARO:3002866	[('ARO:3000188', 'trimethoprim')]	['diaminopyrimidine antibiotic']
2596	GMGC10.189_472_408.NIMA	GMGC10.95nr_block_0219	(Ntmdz)nimj_Nitroimidazole_Gene	(Ntmdz)nimj_Nitroimidazole_Gene	argannot	2021-Mar-27	KJ816753.1:19295-19792	abricate	abricate 1.0.1	82.6			21	497					+		95.78									ARO:nan	[]	[]
2597	GMGC10.298_470_283.DPNA	GMGC10.95nr_block_0219	(Gly)vanA-G	(Gly)vanA-G	argannot	2021-Mar-27	AY271782:157-606	abricate	abricate 1.0.1	82.78			13	407					+		87.78									ARO:3007029	[('ARO:3000671', 'tiamulin'), ('ARO:3001314', 'retapamulin')]	['pleuromutilin antibiotic', 'pleuromutilin antibiotic']
2598	GMGC10.211_602_679.NIMA	GMGC10.95nr_block_0220	(Ntmdz)NimB_Nitroimidazole_Gene	(Ntmdz)NimB_Nitroimidazole_Gene	argannot	2021-Mar-27	X71443:794-1288	abricate	abricate 1.0.1	85.25			13	507					+		100.0									ARO:3004611	[]	[]
2599	GMGC10.211_995_651.FOLA	GMGC10.95nr_block_0220	(Tmt)dfrG	(Tmt)dfrG	argannot	2021-Mar-27	AB205645:1013-1510	abricate	abricate 1.0.1	100.0			1	486					+		97.59									ARO:3002868	[('ARO:3000188', 'trimethoprim')]	['diaminopyrimidine antibiotic']
2600	GMGC10.247_632_142.FOLA	GMGC10.95nr_block_0220	(Tmt)dfrF	(Tmt)dfrF	argannot	2021-Mar-27	NG_047755:101-595	abricate	abricate 1.0.1	100.0			19	507					+		98.79									ARO:3002867	[('ARO:3000188', 'trimethoprim')]	['diaminopyrimidine antibiotic']
2601	GMGC10.052_573_948.UNKNOWN	GMGC10.95nr_block_0221	(Ntmdz)nimC_Nitroimidazole_Gene	(Ntmdz)nimC_Nitroimidazole_Gene	argannot	2021-Mar-27	NG_048013:101-592	abricate	abricate 1.0.1	97.16			19	510					+		99.8									ARO:3003746	[('ARO:0000072', 'linezolid'), ('ARO:3000461', 'florfenicol'), ('ARO:3003897', 'tedizolid'), ('ARO:3000385', 'chloramphenicol')]	['oxazolidinone antibiotic', 'phenicol antibiotic', 'oxazolidinone antibiotic', 'phenicol antibiotic']
2602	GMGC10.146_331_688.FOSB	GMGC10.95nr_block_0221	(Fcyn)FosA5	(Fcyn)FosA5	argannot	2021-Mar-27	KP143090:1200-1619	abricate	abricate 1.0.1	92.86			91	510					+		100.0									ARO:3003209	[('ARO:0000036', 'ciprofloxacin'), ('ARO:3007382', 'gentamicin')]	['fluoroquinolone antibiotic', 'antibiotic mixture']
2603	GMGC10.290_895_450.FOSB	GMGC10.95nr_block_0221	(Fcyn)FosA5	(Fcyn)FosA5	argannot	2021-Mar-27	KP143090:1200-1619	abricate	abricate 1.0.1	81.55			67	478					+		98.1									ARO:3003209	[('ARO:0000036', 'ciprofloxacin'), ('ARO:3007382', 'gentamicin')]	['fluoroquinolone antibiotic', 'antibiotic mixture']
2604	GMGC10.292_745_116.PURK	GMGC10.95nr_block_0221	(Tmt)dfrA8	(Tmt)dfrA8	argannot	2021-Mar-27	U10186:711-1220	abricate	abricate 1.0.1	99.8			1	510					+		100.0									ARO:3002863	[('ARO:3000188', 'trimethoprim')]	['diaminopyrimidine antibiotic']
2605	GMGC10.297_427_217.FOLA	GMGC10.95nr_block_0221	(Tmt)dfrC	(Tmt)dfrC	argannot	2021-Mar-27	Z48233:337-822	abricate	abricate 1.0.1	100.0			22	507					+		100.0									ARO:3002865	[('ARO:3000188', 'trimethoprim')]	['diaminopyrimidine antibiotic']
2606	GMGC10.181_431_160.NIMA	GMGC10.95nr_block_0222	(Ntmdz)nimE_Nitroimidazole_Gene	(Ntmdz)nimE_Nitroimidazole_Gene	argannot	2021-Mar-27	NG_048015:101-613	abricate	abricate 1.0.1	98.83			1	513					+		100.0									ARO:3003746	[('ARO:0000072', 'linezolid'), ('ARO:3000461', 'florfenicol'), ('ARO:3003897', 'tedizolid'), ('ARO:3000385', 'chloramphenicol')]	['oxazolidinone antibiotic', 'phenicol antibiotic', 'oxazolidinone antibiotic', 'phenicol antibiotic']
2607	GMGC10.279_895_699.UNKNOWN	GMGC10.95nr_block_0222	(AGly)aadB	(AGly)aadB	argannot	2021-Mar-27	JQ690540:4275-4808	abricate	abricate 1.0.1	100.0			1	439					+		82.21									ARO:3000230	[('ARO:0000049', 'kanamycin A'), ('ARO:3007382', 'gentamicin'), ('ARO:0000035', 'sisomicin'), ('ARO:0000007', 'dibekacin'), ('ARO:0000052', 'tobramycin')]	['aminoglycoside antibiotic', 'antibiotic mixture', 'aminoglycoside antibiotic', 'aminoglycoside antibiotic', 'aminoglycoside antibiotic']
2608	GMGC10.051_737_196.UNKNOWN	GMGC10.95nr_block_0223	(MLS)lnu(D)	(MLS)lnu(D)	argannot	2021-Mar-27	EF452177:19-513	abricate	abricate 1.0.1	83.64			19	513					+		100.0									ARO:3002838	[('ARO:0000066', 'clindamycin'), ('ARO:0000046', 'lincomycin')]	['lincosamide antibiotic', 'lincosamide antibiotic']
2609	GMGC10.158_853_336.UNKNOWN	GMGC10.95nr_block_0224	(Gly)VanY_Ng	(Gly)VanY_Ng	argannot	2021-Mar-27	NG_048515:101-691	abricate	abricate 1.0.1	87.82			1	498					+		84.26									ARO:3002956	[]	[]
2610	GMGC10.267_164_909.DPNA	GMGC10.95nr_block_0224	(Gly)vanA-G	(Gly)vanA-G	argannot	2021-Mar-27	AY271782:157-606	abricate	abricate 1.0.1	83.12			31	425					+		87.33									ARO:3007029	[('ARO:3000671', 'tiamulin'), ('ARO:3001314', 'retapamulin')]	['pleuromutilin antibiotic', 'pleuromutilin antibiotic']
2611	GMGC10.285_133_551.FOLA	GMGC10.95nr_block_0224	(Tmt)dfrE	(Tmt)dfrE	argannot	2021-Mar-27	NG_055770:101-595	abricate	abricate 1.0.1	98.38			25	519					+		100.0									ARO:3002875	[('ARO:3000188', 'trimethoprim')]	['diaminopyrimidine antibiotic']
2612	GMGC10.296_303_172.UNKNOWN	GMGC10.95nr_block_0224	(AGly)aadC	(AGly)aadC	argannot	2021-Mar-27	V01282:225-701	abricate	abricate 1.0.1	86.4			64	519					+		95.6									ARO:3000582	[]	[]
2613	GMGC10.305_915_912.NIMA	GMGC10.95nr_block_0224	(Ntmdz)nimI_Nitroimidazole_Gene	(Ntmdz)nimI_Nitroimidazole_Gene	argannot	2021-Mar-27	NG_048016:101-619	abricate	abricate 1.0.1	98.46			1	519					+		100.0									ARO:3002944	[]	[]
2614	GMGC10.145_921_800.UNKNOWN	GMGC10.95nr_block_0225	(MLS)lin(A)	(MLS)lin(A)	argannot	2021-Mar-27	M14039:413-898	abricate	abricate 1.0.1	80.04			6	481					+		97.94									ARO:3002835	[('ARO:3007169', 'pirlimycin'), ('ARO:0000046', 'lincomycin')]	['lincosamide antibiotic', 'lincosamide antibiotic']
2615	GMGC10.239_587_854.UNKNOWN	GMGC10.95nr_block_0225	(AGly)aac2-Ic	(AGly)aac2-Ic	argannot	2021-Mar-27	U72714:373-918	abricate	abricate 1.0.1	81.03			1	522					+		95.6									ARO:3002525	"[('ARO:3007382', 'gentamicin'), ('ARO:0000007', 'dibekacin'), ('ARO:3007377', ""6'-N-ethylnetilmicin""), ('ARO:0000038', 'netilmicin'), ('ARO:0000052', 'tobramycin')]"	['antibiotic mixture', 'aminoglycoside antibiotic', 'aminoglycoside antibiotic', 'aminoglycoside antibiotic', 'aminoglycoside antibiotic']
2616	GMGC10.266_580_957.CAT	GMGC10.95nr_block_0226	(Phe)catP	(Phe)catP	argannot	2021-Mar-27	U15027:2953-3576	abricate	abricate 1.0.1	81.68			2	525					+		83.97									ARO:3002686	[('ARO:3000382', 'azidamfenicol'), ('ARO:3000456', 'thiamphenicol'), ('ARO:3000385', 'chloramphenicol')]	['phenicol antibiotic', 'phenicol antibiotic', 'phenicol antibiotic']
2617	GMGC10.283_635_087.AACA7	GMGC10.95nr_block_0226	(AGly)aac6-Ic	(AGly)aac6-Ic	argannot	2021-Mar-27	M94066:1554-1994	abricate	abricate 1.0.1	96.41			164	525					+		82.09									ARO:3002549	"[('ARO:0000013', 'amikacin'), ('ARO:0000035', 'sisomicin'), ('ARO:0000007', 'dibekacin'), ('ARO:0000038', 'netilmicin'), ('ARO:3007378', ""2'-N-ethylnetilmicin""), ('ARO:0000052', 'tobramycin'), ('ARO:3007379', '5-episisomicin')]"	['aminoglycoside antibiotic', 'aminoglycoside antibiotic', 'aminoglycoside antibiotic', 'aminoglycoside antibiotic', 'aminoglycoside antibiotic', 'aminoglycoside antibiotic', 'aminoglycoside antibiotic']
2618	GMGC10.295_182_272.UNKNOWN	GMGC10.95nr_block_0226	(AGly)aadC	(AGly)aadC	argannot	2021-Mar-27	V01282:225-701	abricate	abricate 1.0.1	94.84			40	485					+		93.5									ARO:3000582	[]	[]
2619	GMGC10.052_522_884.CAT	GMGC10.95nr_block_0228	(Phe)catS	(Phe)catS	argannot	2021-Mar-27	X74948:1-492	abricate	abricate 1.0.1	88.36			1	464					+		94.31									ARO:3002688	[('ARO:3000382', 'azidamfenicol'), ('ARO:3000456', 'thiamphenicol'), ('ARO:3000385', 'chloramphenicol')]	['phenicol antibiotic', 'phenicol antibiotic', 'phenicol antibiotic']
2620	GMGC10.052_855_046.CAT	GMGC10.95nr_block_0228	(Phe)catP	(Phe)catP	argannot	2021-Mar-27	U15027:2953-3576	abricate	abricate 1.0.1	80.67			1	537					+		85.9									ARO:3002686	[('ARO:3000382', 'azidamfenicol'), ('ARO:3000456', 'thiamphenicol'), ('ARO:3000385', 'chloramphenicol')]	['phenicol antibiotic', 'phenicol antibiotic', 'phenicol antibiotic']
2621	GMGC10.053_710_182.YYAR	GMGC10.95nr_block_0228	(AGly)sat4A	(AGly)sat4A	argannot	2021-Mar-27	X92945:38870-39412	abricate	abricate 1.0.1	98.34			1	534					+		98.34									ARO:3002897	[('ARO:0000012', 'streptothricin')]	['nucleoside antibiotic']
2622	GMGC10.184_555_008.CAT	GMGC10.95nr_block_0228	(Phe)catS	(Phe)catS	argannot	2021-Mar-27	X74948:1-492	abricate	abricate 1.0.1	90.32			1	465					+		94.51									ARO:3002688	[('ARO:3000382', 'azidamfenicol'), ('ARO:3000456', 'thiamphenicol'), ('ARO:3000385', 'chloramphenicol')]	['phenicol antibiotic', 'phenicol antibiotic', 'phenicol antibiotic']
2623	GMGC10.185_660_474.CAT	GMGC10.95nr_block_0228	(Phe)catP	(Phe)catP	argannot	2021-Mar-27	U15027:2953-3576	abricate	abricate 1.0.1	80.07			1	537					+		86.06									ARO:3002686	[('ARO:3000382', 'azidamfenicol'), ('ARO:3000456', 'thiamphenicol'), ('ARO:3000385', 'chloramphenicol')]	['phenicol antibiotic', 'phenicol antibiotic', 'phenicol antibiotic']
2624	GMGC10.185_691_775.DPNA	GMGC10.95nr_block_0228	(Gly)vanA-G	(Gly)vanA-G	argannot	2021-Mar-27	AY271782:157-606	abricate	abricate 1.0.1	97.67			68	453					+		85.78									ARO:3007029	[('ARO:3000671', 'tiamulin'), ('ARO:3001314', 'retapamulin')]	['pleuromutilin antibiotic', 'pleuromutilin antibiotic']
2625	GMGC10.186_048_201.CAT	GMGC10.95nr_block_0228	(Phe)catS	(Phe)catS	argannot	2021-Mar-27	X74948:1-492	abricate	abricate 1.0.1	85.81			1	465					+		94.51									ARO:3002688	[('ARO:3000382', 'azidamfenicol'), ('ARO:3000456', 'thiamphenicol'), ('ARO:3000385', 'chloramphenicol')]	['phenicol antibiotic', 'phenicol antibiotic', 'phenicol antibiotic']
2626	GMGC10.202_195_871.AACA-APHD	GMGC10.95nr_block_0228	(AGly)aac6-Im	(AGly)aac6-Im	argannot	2021-Mar-27	AF337947:1215-1751	abricate	abricate 1.0.1	98.14			1	537					+		100.0									ARO:3004629	"[('ARO:0000013', 'amikacin'), ('ARO:0000035', 'sisomicin'), ('ARO:0000007', 'dibekacin'), ('ARO:0000038', 'netilmicin'), ('ARO:3007378', ""2'-N-ethylnetilmicin""), ('ARO:0000052', 'tobramycin'), ('ARO:3007379', '5-episisomicin')]"	['aminoglycoside antibiotic', 'aminoglycoside antibiotic', 'aminoglycoside antibiotic', 'aminoglycoside antibiotic', 'aminoglycoside antibiotic', 'aminoglycoside antibiotic', 'aminoglycoside antibiotic']
2627	GMGC10.205_598_670.CAT	GMGC10.95nr_block_0228	(Phe)catS	(Phe)catS	argannot	2021-Mar-27	X74948:1-492	abricate	abricate 1.0.1	89.46			1	465					+		94.51									ARO:3002688	[('ARO:3000382', 'azidamfenicol'), ('ARO:3000456', 'thiamphenicol'), ('ARO:3000385', 'chloramphenicol')]	['phenicol antibiotic', 'phenicol antibiotic', 'phenicol antibiotic']
2628	GMGC10.209_121_167.CAT	GMGC10.95nr_block_0228	(Phe)catP	(Phe)catP	argannot	2021-Mar-27	U15027:2953-3576	abricate	abricate 1.0.1	81.94			1	537					+		86.06									ARO:3002686	[('ARO:3000382', 'azidamfenicol'), ('ARO:3000456', 'thiamphenicol'), ('ARO:3000385', 'chloramphenicol')]	['phenicol antibiotic', 'phenicol antibiotic', 'phenicol antibiotic']
2629	GMGC10.209_625_188.CAT	GMGC10.95nr_block_0228	(Phe)catS	(Phe)catS	argannot	2021-Mar-27	X74948:1-492	abricate	abricate 1.0.1	86.21			1	464					+		94.31									ARO:3002688	[('ARO:3000382', 'azidamfenicol'), ('ARO:3000456', 'thiamphenicol'), ('ARO:3000385', 'chloramphenicol')]	['phenicol antibiotic', 'phenicol antibiotic', 'phenicol antibiotic']
2630	GMGC10.247_099_682.UNKNOWN	GMGC10.95nr_block_0228	(Phe)cpt	(Phe)cpt	argannot	2021-Mar-27	NG_051909:101-631	abricate	abricate 1.0.1	80.67			13	519					+		95.48									ARO:3003111	[('ARO:3001317', 'pleuromutilin'), ('ARO:0000066', 'clindamycin')]	['pleuromutilin antibiotic', 'lincosamide antibiotic']
2631	GMGC10.252_983_601.UNKNOWN	GMGC10.95nr_block_0228	(Phe)cpt	(Phe)cpt	argannot	2021-Mar-27	NG_051909:101-631	abricate	abricate 1.0.1	86.21			13	534					+		98.31									ARO:3003111	[('ARO:3001317', 'pleuromutilin'), ('ARO:0000066', 'clindamycin')]	['pleuromutilin antibiotic', 'lincosamide antibiotic']
2632	GMGC10.257_946_326.CAT	GMGC10.95nr_block_0228	(Phe)catS	(Phe)catS	argannot	2021-Mar-27	X74948:1-492	abricate	abricate 1.0.1	90.09			1	464					+		94.31									ARO:3002688	[('ARO:3000382', 'azidamfenicol'), ('ARO:3000456', 'thiamphenicol'), ('ARO:3000385', 'chloramphenicol')]	['phenicol antibiotic', 'phenicol antibiotic', 'phenicol antibiotic']
2633	GMGC10.258_020_753.CAT	GMGC10.95nr_block_0228	(Phe)catS	(Phe)catS	argannot	2021-Mar-27	X74948:1-492	abricate	abricate 1.0.1	86.0			1	450					+		91.46									ARO:3002688	[('ARO:3000382', 'azidamfenicol'), ('ARO:3000456', 'thiamphenicol'), ('ARO:3000385', 'chloramphenicol')]	['phenicol antibiotic', 'phenicol antibiotic', 'phenicol antibiotic']
2634	GMGC10.263_451_426.CAT	GMGC10.95nr_block_0228	(Phe)catS	(Phe)catS	argannot	2021-Mar-27	X74948:1-492	abricate	abricate 1.0.1	85.78			1	450					+		91.46									ARO:3002688	[('ARO:3000382', 'azidamfenicol'), ('ARO:3000456', 'thiamphenicol'), ('ARO:3000385', 'chloramphenicol')]	['phenicol antibiotic', 'phenicol antibiotic', 'phenicol antibiotic']
2635	GMGC10.263_768_142.CAT	GMGC10.95nr_block_0228	(Phe)catP	(Phe)catP	argannot	2021-Mar-27	U15027:2953-3576	abricate	abricate 1.0.1	83.24			1	537					+		86.06									ARO:3002686	[('ARO:3000382', 'azidamfenicol'), ('ARO:3000456', 'thiamphenicol'), ('ARO:3000385', 'chloramphenicol')]	['phenicol antibiotic', 'phenicol antibiotic', 'phenicol antibiotic']
2636	GMGC10.265_047_393.CAT	GMGC10.95nr_block_0228	(Phe)catS	(Phe)catS	argannot	2021-Mar-27	X74948:1-492	abricate	abricate 1.0.1	83.66			1	465					+		94.51									ARO:3002688	[('ARO:3000382', 'azidamfenicol'), ('ARO:3000456', 'thiamphenicol'), ('ARO:3000385', 'chloramphenicol')]	['phenicol antibiotic', 'phenicol antibiotic', 'phenicol antibiotic']
2637	GMGC10.266_412_674.CAT	GMGC10.95nr_block_0228	(Phe)catS	(Phe)catS	argannot	2021-Mar-27	X74948:1-492	abricate	abricate 1.0.1	90.3			1	464					+		94.31									ARO:3002688	[('ARO:3000382', 'azidamfenicol'), ('ARO:3000456', 'thiamphenicol'), ('ARO:3000385', 'chloramphenicol')]	['phenicol antibiotic', 'phenicol antibiotic', 'phenicol antibiotic']
2638	GMGC10.266_616_328.CAT	GMGC10.95nr_block_0228	(Phe)catS	(Phe)catS	argannot	2021-Mar-27	X74948:1-492	abricate	abricate 1.0.1	87.72			1	464					+		94.31									ARO:3002688	[('ARO:3000382', 'azidamfenicol'), ('ARO:3000456', 'thiamphenicol'), ('ARO:3000385', 'chloramphenicol')]	['phenicol antibiotic', 'phenicol antibiotic', 'phenicol antibiotic']
2639	GMGC10.266_878_315.CAT	GMGC10.95nr_block_0228	(Phe)catP	(Phe)catP	argannot	2021-Mar-27	U15027:2953-3576	abricate	abricate 1.0.1	82.5			1	537					+		86.06									ARO:3002686	[('ARO:3000382', 'azidamfenicol'), ('ARO:3000456', 'thiamphenicol'), ('ARO:3000385', 'chloramphenicol')]	['phenicol antibiotic', 'phenicol antibiotic', 'phenicol antibiotic']
2640	GMGC10.266_891_724.CAT	GMGC10.95nr_block_0228	(Phe)catP	(Phe)catP	argannot	2021-Mar-27	U15027:2953-3576	abricate	abricate 1.0.1	82.87			1	537					+		86.06									ARO:3002686	[('ARO:3000382', 'azidamfenicol'), ('ARO:3000456', 'thiamphenicol'), ('ARO:3000385', 'chloramphenicol')]	['phenicol antibiotic', 'phenicol antibiotic', 'phenicol antibiotic']
2641	GMGC10.296_807_248.UNKNOWN	GMGC10.95nr_block_0228	(AGly)aadC	(AGly)aadC	argannot	2021-Mar-27	V01282:225-701	abricate	abricate 1.0.1	87.81			58	533					+		99.79									ARO:3000582	[]	[]
2642	GMGC10.201_312_818.UNKNOWN	GMGC10.95nr_block_0229	(MLS)lin(A)	(MLS)lin(A)	argannot	2021-Mar-27	M14039:413-898	abricate	abricate 1.0.1	98.97			58	543					+		100.0									ARO:3002835	[('ARO:3007169', 'pirlimycin'), ('ARO:0000046', 'lincomycin')]	['lincosamide antibiotic', 'lincosamide antibiotic']
2643	GMGC10.146_318_243.CAT	GMGC10.95nr_block_0230	(Phe)catS	(Phe)catS	argannot	2021-Mar-27	X74948:1-492	abricate	abricate 1.0.1	96.86			67	543					+		96.95									ARO:3002688	[('ARO:3000382', 'azidamfenicol'), ('ARO:3000456', 'thiamphenicol'), ('ARO:3000385', 'chloramphenicol')]	['phenicol antibiotic', 'phenicol antibiotic', 'phenicol antibiotic']
2644	GMGC10.202_916_699.UNKNOWN	GMGC10.95nr_block_0230	(MLS)lnu(C)	(MLS)lnu(C)	argannot	2021-Mar-27	AY928180:1150-1644	abricate	abricate 1.0.1	98.99			49	543					+		100.0									ARO:3002837	[('ARO:0000046', 'lincomycin')]	['lincosamide antibiotic']
2645	GMGC10.052_873_406.UNKNOWN	GMGC10.95nr_block_0231	(AGly)aac6-Ii	(AGly)aac6-Ii	argannot	2021-Mar-27	L12710:169-717	abricate	abricate 1.0.1	99.64			1	549					+		100.0									ARO:3002556	"[('ARO:0000013', 'amikacin'), ('ARO:0000035', 'sisomicin'), ('ARO:0000007', 'dibekacin'), ('ARO:0000038', 'netilmicin'), ('ARO:3007378', ""2'-N-ethylnetilmicin""), ('ARO:0000052', 'tobramycin'), ('ARO:3007379', '5-episisomicin')]"	['aminoglycoside antibiotic', 'aminoglycoside antibiotic', 'aminoglycoside antibiotic', 'aminoglycoside antibiotic', 'aminoglycoside antibiotic', 'aminoglycoside antibiotic', 'aminoglycoside antibiotic']
2646	GMGC10.055_303_815.DPNA	GMGC10.95nr_block_0231	(Gly)vanA-G	(Gly)vanA-G	argannot	2021-Mar-27	AY271782:157-606	abricate	abricate 1.0.1	83.47			172	549					+		83.33									ARO:3007029	[('ARO:3000671', 'tiamulin'), ('ARO:3001314', 'retapamulin')]	['pleuromutilin antibiotic', 'pleuromutilin antibiotic']
2647	GMGC10.056_549_517.CAT	GMGC10.95nr_block_0231	(Phe)catB4	(Phe)catB4	argannot	2021-Mar-27	EU935739:59054-59602	abricate	abricate 1.0.1	100.0			1	549					+		100.0									ARO:3002676	[('ARO:3000382', 'azidamfenicol'), ('ARO:3000456', 'thiamphenicol'), ('ARO:3000385', 'chloramphenicol')]	['phenicol antibiotic', 'phenicol antibiotic', 'phenicol antibiotic']
