input_sequence_id	input_file_name	gene_symbol	gene_name	reference_database_id	reference_database_version	reference_accession	analysis_software_name	analysis_software_version	sequence_identity	input_protein_start	input_protein_stop	input_gene_start	input_gene_stop	reference_protein_start	reference_protein_stop	reference_gene_start	reference_gene_stop	strand_orientation	coverage_depth	coverage_percentage	coverage_ratio	reference_gene_length	reference_protein_length	input_gene_length	input_protein_length	drug_class	antimicrobial_agent	resistance_mechanism
SRR2938061_2663		gi|497324874|ref|WP_009639087.1|	gi|497324874|ref|WP_009639087.1|	SARG		gi|497324874|ref|WP_009639087.1|	ARGs-OAP		76.09			140	3			429	474									multidrug		
SRR2938061_2664		gi|947806628|ref|WP_056468082.1|	gi|947806628|ref|WP_056468082.1|	SARG		gi|947806628|ref|WP_056468082.1|	ARGs-OAP		60.53			124	11			69	106									vancomycin		
SRR2938061_2668		AE015929.1.gene1106.p01	AE015929.1.gene1106.p01	SARG		AE015929.1.gene1106.p01	ARGs-OAP		80.77			139	62			94	119									unclassified		
SRR2938061_2669		YP_002800512	YP_002800512	SARG		YP_002800512	ARGs-OAP		63.04			141	4			174	219									multidrug		
SRR2938061_2670		gi|654923461|ref|WP_028373991.1|	gi|654923461|ref|WP_028373991.1|	SARG		gi|654923461|ref|WP_028373991.1|	ARGs-OAP		60.87			141	4			35	80									multidrug		
SRR2938061_2671		KF478993.1.gene7.p01	KF478993.1.gene7.p01	SARG		KF478993.1.gene7.p01	ARGs-OAP		80.00			141	52			139	168									vancomycin		
SRR2938061_2673		AUI09862.1	AUI09862.1	SARG		AUI09862.1	ARGs-OAP		67.44			14	142			40	82									sulfonamide		
SRR2938061_2676		YP_002095804	YP_002095804	SARG		YP_002095804	ARGs-OAP		67.65			140	39			803	836									multidrug		
SRR2938061_2677		EAS48788	EAS48788	SARG		EAS48788	ARGs-OAP		64.58			2	142			20	65									bacitracin		
SRR2938061_2680		NP_745564	NP_745564	SARG		NP_745564	ARGs-OAP		78.72			141	1			974	1020									multidrug		
SRR2938061_2682		gi|860594225|ref|WP_048475168.1|	gi|860594225|ref|WP_048475168.1|	SARG		gi|860594225|ref|WP_048475168.1|	ARGs-OAP		71.74			140	3			516	561									multidrug		
SRR2938061_2683		CP001918.1.gene3441.p01	CP001918.1.gene3441.p01	SARG		CP001918.1.gene3441.p01	ARGs-OAP		69.57			142	5			966	1011									multidrug		
SRR2938061_2687		gi|522064112|ref|WP_020575321.1|	gi|522064112|ref|WP_020575321.1|	SARG		gi|522064112|ref|WP_020575321.1|	ARGs-OAP		90.91			75	140			67	88									vancomycin		
SRR2938061_2688		gi|951155204|ref|WP_057635531.1|	gi|951155204|ref|WP_057635531.1|	SARG		gi|951155204|ref|WP_057635531.1|	ARGs-OAP		60.00			141	7			210	254									multidrug		
SRR2938061_2691		gi|769934495|ref|WP_045068423.1|	gi|769934495|ref|WP_045068423.1|	SARG		gi|769934495|ref|WP_045068423.1|	ARGs-OAP		56.41			117	1			262	300									rifamycin		
SRR2938061_2695		CP001918.1.gene2931.p01	CP001918.1.gene2931.p01	SARG		CP001918.1.gene2931.p01	ARGs-OAP		70.37			142	62			154	180									multidrug		
SRR2938061_2697		gi|446601676|ref|WP_000679022.1|	gi|446601676|ref|WP_000679022.1|	SARG		gi|446601676|ref|WP_000679022.1|	ARGs-OAP		61.70			141	1			109	155									multidrug		
SRR2938061_2698		gi|1031799645|ref|WP_064138838.1|	gi|1031799645|ref|WP_064138838.1|	SARG		gi|1031799645|ref|WP_064138838.1|	ARGs-OAP		72.73			137	6			466	509									multidrug		
SRR2938061_2699		gi|493394434|ref|WP_006350564.1|	gi|493394434|ref|WP_006350564.1|	SARG		gi|493394434|ref|WP_006350564.1|	ARGs-OAP		68.75			138	1			307	354									multidrug		
SRR2938061_2700		YP_001373621	YP_001373621	SARG		YP_001373621	ARGs-OAP		65.79			27	140			16	52									bacitracin		
SRR2938061_2703		gi|554682018|ref|WP_023181958.1|	gi|554682018|ref|WP_023181958.1|	SARG		gi|554682018|ref|WP_023181958.1|	ARGs-OAP		68.09			142	2			366	412									multidrug		
SRR2938061_2706		gi|504104202|ref|WP_014338188.1|	gi|504104202|ref|WP_014338188.1|	SARG		gi|504104202|ref|WP_014338188.1|	ARGs-OAP		71.05			4	117			1	38									multidrug		
SRR2938061_2708		NP_348076	NP_348076	SARG		NP_348076	ARGs-OAP		60.00			138	4			1	45									tetracycline		
SRR2938061_2709		CP000675.2.gene1535.p01	CP000675.2.gene1535.p01	SARG		CP000675.2.gene1535.p01	ARGs-OAP		64.71			7	108			94	127									unclassified		
SRR2938061_2712		gi|686138432|ref|WP_031775762.1|	gi|686138432|ref|WP_031775762.1|	SARG		gi|686138432|ref|WP_031775762.1|	ARGs-OAP		72.73			3	134			473	516									multidrug		
SRR2938061_2713		gi|505289664|ref|WP_015476766.1|	gi|505289664|ref|WP_015476766.1|	SARG		gi|505289664|ref|WP_015476766.1|	ARGs-OAP		76.09			5	142			553	598									multidrug		
SRR2938061_2718		gi|943909899|ref|WP_055545300.1|	gi|943909899|ref|WP_055545300.1|	SARG		gi|943909899|ref|WP_055545300.1|	ARGs-OAP		85.19			84	4			508	534									multidrug		
SRR2938061_2719		ZP_04612558	ZP_04612558	SARG		ZP_04612558	ARGs-OAP		90.00			2	121			121	160									fosmidomycin		
SRR2938061_2721		gi|489544697|ref|WP_003449357.1|	gi|489544697|ref|WP_003449357.1|	SARG		gi|489544697|ref|WP_003449357.1|	ARGs-OAP		71.43			105	1			162	196									multidrug		
SRR2938061_2722		EAS48788	EAS48788	SARG		EAS48788	ARGs-OAP		64.58			2	142			20	65									bacitracin		
SRR2938061_2723		gi|966510466|ref|WP_058527057.1|	gi|966510466|ref|WP_058527057.1|	SARG		gi|966510466|ref|WP_058527057.1|	ARGs-OAP		76.09			3	140			69	114									multidrug		
SRR2938061_2725		gi|657322971|ref|WP_029396025.1|	gi|657322971|ref|WP_029396025.1|	SARG		gi|657322971|ref|WP_029396025.1|	ARGs-OAP		73.33			7	141			358	402									multidrug		
SRR2938061_2726		gi|1031799645|ref|WP_064138838.1|	gi|1031799645|ref|WP_064138838.1|	SARG		gi|1031799645|ref|WP_064138838.1|	ARGs-OAP		63.83			142	2			454	500									multidrug		
SRR2938061_2727		KF478993.1.gene7.p01	KF478993.1.gene7.p01	SARG		KF478993.1.gene7.p01	ARGs-OAP		73.91			139	2			157	202									vancomycin		
SRR2938061_2730		YP_001871501	YP_001871501	SARG		YP_001871501	ARGs-OAP		69.57			140	3			125	170									fosmidomycin		
SRR2938061_2731		gi|1005528765|ref|WP_061650059.1|	gi|1005528765|ref|WP_061650059.1|	SARG		gi|1005528765|ref|WP_061650059.1|	ARGs-OAP		58.14			8	136			365	407									multidrug		
SRR2938061_2732		gi|496339859|ref|WP_009049037.1|	gi|496339859|ref|WP_009049037.1|	SARG		gi|496339859|ref|WP_009049037.1|	ARGs-OAP		62.22			137	3			930	974									multidrug		
SRR2938061_2733		CP001485.1.gene721.p01	CP001485.1.gene721.p01	SARG		CP001485.1.gene721.p01	ARGs-OAP		82.35			142	41			73	106									unclassified		
SRR2938061_2734		gi|686138432|ref|WP_031775762.1|	gi|686138432|ref|WP_031775762.1|	SARG		gi|686138432|ref|WP_031775762.1|	ARGs-OAP		61.70			2	142			499	545									multidrug		
SRR2938061_2735		gi|507050365|ref|WP_016121371.1|	gi|507050365|ref|WP_016121371.1|	SARG		gi|507050365|ref|WP_016121371.1|	ARGs-OAP		61.90			139	14			42	83									bacitracin		
SRR2938061_2742		gi|851899656|ref|WP_048211088.1|	gi|851899656|ref|WP_048211088.1|	SARG		gi|851899656|ref|WP_048211088.1|	ARGs-OAP		63.83			1	141			323	369									polymyxin		
SRR2938061_2748		YP_608682	YP_608682	SARG		YP_608682	ARGs-OAP		87.88			99	1			971	1003									multidrug		
SRR2938061_2749		gi|493394434|ref|WP_006350564.1|	gi|493394434|ref|WP_006350564.1|	SARG		gi|493394434|ref|WP_006350564.1|	ARGs-OAP		55.56			1	135			486	530									multidrug		
SRR2938061_2750		YP_001453760	YP_001453760	SARG		YP_001453760	ARGs-OAP		61.70			1	141			151	197									macrolide-lincosamide-streptogramin		
SRR2938061_2751		YP_002384138	YP_002384138	SARG		YP_002384138	ARGs-OAP		73.91			4	141			902	947									multidrug		
SRR2938061_2752		ZP_02465589	ZP_02465589	SARG		ZP_02465589	ARGs-OAP		86.05			13	141			1	43									multidrug		
SRR2938061_2753		gi|951161669|ref|WP_057641377.1|	gi|951161669|ref|WP_057641377.1|	SARG		gi|951161669|ref|WP_057641377.1|	ARGs-OAP		64.44			140	6			155	199									multidrug		
SRR2938061_2754		gi|895903124|ref|WP_049003730.1|	gi|895903124|ref|WP_049003730.1|	SARG		gi|895903124|ref|WP_049003730.1|	ARGs-OAP		71.43			105	1			142	176									macrolide-lincosamide-streptogramin		
SRR2938061_2758		gi|960884274|ref|WP_058355529.1|	gi|960884274|ref|WP_058355529.1|	SARG		gi|960884274|ref|WP_058355529.1|	ARGs-OAP		73.91			140	3			161	206									multidrug		
SRR2938061_2759		gi|686138432|ref|WP_031775762.1|	gi|686138432|ref|WP_031775762.1|	SARG		gi|686138432|ref|WP_031775762.1|	ARGs-OAP		62.22			137	3			463	507									multidrug		
SRR2938061_2761		gi|488955559|ref|WP_002866634.1|	gi|488955559|ref|WP_002866634.1|	SARG		gi|488955559|ref|WP_002866634.1|	ARGs-OAP		70.59			142	41			369	402									multidrug		
SRR2938061_2762		gi|693106883|ref|WP_032260279.1|	gi|693106883|ref|WP_032260279.1|	SARG		gi|693106883|ref|WP_032260279.1|	ARGs-OAP		53.19			142	2			129	175									macrolide-lincosamide-streptogramin		
SRR2938061_2764		CAA37477	CAA37477	SARG		CAA37477	ARGs-OAP		64.44			141	7			100	144									tetracycline		
SRR2938061_2765		CP000675.2.gene2298.p01	CP000675.2.gene2298.p01	SARG		CP000675.2.gene2298.p01	ARGs-OAP		65.12			7	135			99	141									multidrug		
SRR2938061_2770		YP_001187672	YP_001187672	SARG		YP_001187672	ARGs-OAP		65.96			142	2			455	501									multidrug		
SRR2938061_2771		CP001918.1.gene3442.p01	CP001918.1.gene3442.p01	SARG		CP001918.1.gene3442.p01	ARGs-OAP		60.87			2	139			62	107									multidrug		
SRR2938061_2774		CP000675.2.gene2298.p01	CP000675.2.gene2298.p01	SARG		CP000675.2.gene2298.p01	ARGs-OAP		68.09			142	2			861	907									multidrug		
SRR2938061_2775		gi|1031799645|ref|WP_064138838.1|	gi|1031799645|ref|WP_064138838.1|	SARG		gi|1031799645|ref|WP_064138838.1|	ARGs-OAP		63.83			141	1			452	498									multidrug		
SRR2938061_2776		gi|500448961|gb|EOP61695.1|	gi|500448961|gb|EOP61695.1|	SARG		gi|500448961|gb|EOP61695.1|	ARGs-OAP		60.42			142	2			41	88									bacitracin		
SRR2938061_2778		AAC27754	AAC27754	SARG		AAC27754	ARGs-OAP		75.00			1	132			903	946									multidrug		
SRR2938061_2779		gi|723117350|ref|WP_033560986.1|	gi|723117350|ref|WP_033560986.1|	SARG		gi|723117350|ref|WP_033560986.1|	ARGs-OAP		61.36			137	6			222	265									multidrug		
SRR2938061_2780		gi|860594225|ref|WP_048475168.1|	gi|860594225|ref|WP_048475168.1|	SARG		gi|860594225|ref|WP_048475168.1|	ARGs-OAP		65.22			140	3			516	561									multidrug		
SRR2938061_2783		gi|702654850|ref|WP_033232517.1|	gi|702654850|ref|WP_033232517.1|	SARG		gi|702654850|ref|WP_033232517.1|	ARGs-OAP		70.21			1	141			281	327									rifamycin		
SRR2938061_2785		gi|1028100553|ref|WP_063856688.1|	gi|1028100553|ref|WP_063856688.1|	SARG		gi|1028100553|ref|WP_063856688.1|	ARGs-OAP		60.47			2	130			88	130									vancomycin		
SRR2938061_2786		YP_350221	YP_350221	SARG		YP_350221	ARGs-OAP		73.91			140	3			393	438									multidrug		
SRR2938061_2787		CAY51926	CAY51926	SARG		CAY51926	ARGs-OAP		65.79			120	7			1	38									multidrug		
SRR2938061_2788		gi|517347347|ref|WP_018522839.1|	gi|517347347|ref|WP_018522839.1|	SARG		gi|517347347|ref|WP_018522839.1|	ARGs-OAP		59.57			2	142			517	563									multidrug		
SRR2938061_2790		gi|966511896|ref|WP_058528450.1|	gi|966511896|ref|WP_058528450.1|	SARG		gi|966511896|ref|WP_058528450.1|	ARGs-OAP		80.56			108	1			440	475									multidrug		
SRR2938061_2791		YP_002894485	YP_002894485	SARG		YP_002894485	ARGs-OAP		100.00			130	2			1	43									aminoglycoside		
SRR2938061_2793		gi|766961649|ref|WP_044860626.1|	gi|766961649|ref|WP_044860626.1|	SARG		gi|766961649|ref|WP_044860626.1|	ARGs-OAP		68.18			132	1			530	573									macrolide-lincosamide-streptogramin		
SRR2938061_2794		gi|1005528765|ref|WP_061650059.1|	gi|1005528765|ref|WP_061650059.1|	SARG		gi|1005528765|ref|WP_061650059.1|	ARGs-OAP		58.14			8	136			365	407									multidrug		
SRR2938061_2800		gi|554957720|ref|WP_023202781.1|	gi|554957720|ref|WP_023202781.1|	SARG		gi|554957720|ref|WP_023202781.1|	ARGs-OAP		78.26			1	138			406	451									multidrug		
SRR2938061_2801		YP_002800512	YP_002800512	SARG		YP_002800512	ARGs-OAP		63.83			142	2			725	771									multidrug		
SRR2938061_2802		CAW25151	CAW25151	SARG		CAW25151	ARGs-OAP		72.22			1	108			959	994									multidrug		
SRR2938061_2803		A7FMC1	A7FMC1	SARG		A7FMC1	ARGs-OAP		67.50			122	3			105	144									kasugamycin		
SRR2938061_2804		KF478993.1.gene3.p01	KF478993.1.gene3.p01	SARG		KF478993.1.gene3.p01	ARGs-OAP		78.26			3	140			86	131									vancomycin		
SRR2938061_2805		gi|857586087|emb|CRL63209.1|	gi|857586087|emb|CRL63209.1|	SARG		gi|857586087|emb|CRL63209.1|	ARGs-OAP		65.22			3	140			953	998									multidrug		
SRR2938061_2806		gi|497308478|ref|WP_009622695.1|	gi|497308478|ref|WP_009622695.1|	SARG		gi|497308478|ref|WP_009622695.1|	ARGs-OAP		68.09			141	1			284	330									multidrug		
SRR2938061_2807		gi|686197643|ref|WP_031807899.1|	gi|686197643|ref|WP_031807899.1|	SARG		gi|686197643|ref|WP_031807899.1|	ARGs-OAP		61.54			118	2			367	405									multidrug		
SRR2938061_2809		gi|769934495|ref|WP_045068423.1|	gi|769934495|ref|WP_045068423.1|	SARG		gi|769934495|ref|WP_045068423.1|	ARGs-OAP		61.90			1	126			279	320									rifamycin		
SRR2938061_2810		gi|446910353|ref|WP_000987609.1|	gi|446910353|ref|WP_000987609.1|	SARG		gi|446910353|ref|WP_000987609.1|	ARGs-OAP		63.04			3	140			411	456									multidrug		
SRR2938061_2813		YP_002861121	YP_002861121	SARG		YP_002861121	ARGs-OAP		60.00			122	3			120	159									macrolide-lincosamide-streptogramin		
SRR2938061_2818		YP_001749316	YP_001749316	SARG		YP_001749316	ARGs-OAP		75.00			140	9			200	243									multidrug		
SRR2938061_2826		gi|1031799645|ref|WP_064138838.1|	gi|1031799645|ref|WP_064138838.1|	SARG		gi|1031799645|ref|WP_064138838.1|	ARGs-OAP		63.04			139	2			463	508									multidrug		
SRR2938061_2829		gi|1021300453|ref|WP_063322586.1|	gi|1021300453|ref|WP_063322586.1|	SARG		gi|1021300453|ref|WP_063322586.1|	ARGs-OAP		73.91			140	3			982	1027									multidrug		
SRR2938061_2830		YP_002861121	YP_002861121	SARG		YP_002861121	ARGs-OAP		60.00			122	3			120	159									macrolide-lincosamide-streptogramin		
SRR2938061_2831		gi|851899656|ref|WP_048211088.1|	gi|851899656|ref|WP_048211088.1|	SARG		gi|851899656|ref|WP_048211088.1|	ARGs-OAP		63.83			1	141			323	369									polymyxin		
SRR2938061_2833		gi|803453816|ref|WP_046068030.1|	gi|803453816|ref|WP_046068030.1|	SARG		gi|803453816|ref|WP_046068030.1|	ARGs-OAP		80.85			141	1			465	511									multidrug		
SRR2938061_2835		gi|920538074|ref|WP_052996048.1|	gi|920538074|ref|WP_052996048.1|	SARG		gi|920538074|ref|WP_052996048.1|	ARGs-OAP		60.87			142	5			369	414									multidrug		
SRR2938061_2837		gi|447120656|ref|WP_001197912.1|	gi|447120656|ref|WP_001197912.1|	SARG		gi|447120656|ref|WP_001197912.1|	ARGs-OAP		69.05			1	126			587	628									multidrug		
SRR2938061_2839		gi|655401130|ref|WP_028800283.1|	gi|655401130|ref|WP_028800283.1|	SARG		gi|655401130|ref|WP_028800283.1|	ARGs-OAP		63.89			130	23			383	418									multidrug		
SRR2938061_2841		YP_348389	YP_348389	SARG		YP_348389	ARGs-OAP		63.83			141	1			67	113									multidrug		
SRR2938061_2842		YP_002181880	YP_002181880	SARG		YP_002181880	ARGs-OAP		72.34			2	142			51	97									tetracenomycin_C		
SRR2938061_2847		ZP_02357857	ZP_02357857	SARG		ZP_02357857	ARGs-OAP		78.26			140	3			345	390									multidrug		
SRR2938061_2848		AJ514254.gene.p01	AJ514254.gene.p01	SARG		AJ514254.gene.p01	ARGs-OAP		55.32			141	1			59	105									tetracycline		
SRR2938061_2850		AF071555.1.gene10.p01	AF071555.1.gene10.p01	SARG		AF071555.1.gene10.p01	ARGs-OAP		100.00			2	142			4	50									sulfonamide		
SRR2938061_2855		ZP_03832747	ZP_03832747	SARG		ZP_03832747	ARGs-OAP		61.70			2	142			250	296									multidrug		
SRR2938061_2856		gi|951155204|ref|WP_057635531.1|	gi|951155204|ref|WP_057635531.1|	SARG		gi|951155204|ref|WP_057635531.1|	ARGs-OAP		65.96			2	142			420	466									multidrug		
SRR2938061_2858		gi|1022688710|ref|WP_063443532.1|	gi|1022688710|ref|WP_063443532.1|	SARG		gi|1022688710|ref|WP_063443532.1|	ARGs-OAP		60.47			139	11			134	176									macrolide-lincosamide-streptogramin		
SRR2938061_2859		gi|1033151784|ref|WP_064457526.1|	gi|1033151784|ref|WP_064457526.1|	SARG		gi|1033151784|ref|WP_064457526.1|	ARGs-OAP		58.70			140	3			225	270									multidrug		
SRR2938061_2861		gi|966514950|ref|WP_058531469.1|	gi|966514950|ref|WP_058531469.1|	SARG		gi|966514950|ref|WP_058531469.1|	ARGs-OAP		76.09			3	140			57	102									multidrug		
SRR2938061_2862		gi|657888313|ref|WP_029592374.1|	gi|657888313|ref|WP_029592374.1|	SARG		gi|657888313|ref|WP_029592374.1|	ARGs-OAP		63.83			142	2			127	173									macrolide-lincosamide-streptogramin		
SRR2938061_2863		DQ212986.1.gene4.p01	DQ212986.1.gene4.p01	SARG		DQ212986.1.gene4.p01	ARGs-OAP		67.57			111	1			75	111									vancomycin		
SRR2938061_2865		gi|497301063|ref|WP_009615280.1|	gi|497301063|ref|WP_009615280.1|	SARG		gi|497301063|ref|WP_009615280.1|	ARGs-OAP		60.47			141	13			320	362									multidrug		
SRR2938061_2866		gi|558560157|ref|WP_023491039.1|	gi|558560157|ref|WP_023491039.1|	SARG		gi|558560157|ref|WP_023491039.1|	ARGs-OAP		65.22			3	140			419	464									multidrug		
SRR2938061_2867		KF478993.1.gene7.p01	KF478993.1.gene7.p01	SARG		KF478993.1.gene7.p01	ARGs-OAP		72.09			131	3			266	308									vancomycin		
SRR2938061_2871		NC_010410.6003262.p01	NC_010410.6003262.p01	SARG		NC_010410.6003262.p01	ARGs-OAP		63.41			138	16			208	248									multidrug		
SRR2938061_2872		gi|951155204|ref|WP_057635531.1|	gi|951155204|ref|WP_057635531.1|	SARG		gi|951155204|ref|WP_057635531.1|	ARGs-OAP		63.83			2	142			420	466									multidrug		
SRR2938061_2874		gi|1033217078|gb|OAR27197.1|	gi|1033217078|gb|OAR27197.1|	SARG		gi|1033217078|gb|OAR27197.1|	ARGs-OAP		70.21			1	141			483	529									multidrug		
SRR2938061_2875		gi|857586087|emb|CRL63209.1|	gi|857586087|emb|CRL63209.1|	SARG		gi|857586087|emb|CRL63209.1|	ARGs-OAP		65.22			140	3			432	477									multidrug		
SRR2938061_2879		FR772051.1.gene9.p01	FR772051.1.gene9.p01	SARG		FR772051.1.gene9.p01	ARGs-OAP		65.12			129	1			99	141									macrolide-lincosamide-streptogramin		
SRR2938061_2879		FR772051.1.gene9.p01	FR772051.1.gene9.p01	SARG		FR772051.1.gene9.p01	ARGs-OAP		47.73			132	1			403	446									macrolide-lincosamide-streptogramin		
SRR2938061_2880		NC_002516.2.880346.p01	NC_002516.2.880346.p01	SARG		NC_002516.2.880346.p01	ARGs-OAP		69.57			140	3			648	693									multidrug		
SRR2938061_2881		gi|852275723|ref|WP_048329135.1|	gi|852275723|ref|WP_048329135.1|	SARG		gi|852275723|ref|WP_048329135.1|	ARGs-OAP		60.87			140	3			445	490									multidrug		
SRR2938061_2883		gi|1036665295|ref|WP_064719275.1|	gi|1036665295|ref|WP_064719275.1|	SARG		gi|1036665295|ref|WP_064719275.1|	ARGs-OAP		65.71			19	123			296	330									multidrug		
SRR2938061_2887		YP_001811890	YP_001811890	SARG		YP_001811890	ARGs-OAP		73.33			3	137			481	525									multidrug		
SRR2938061_2888		gi|496334960|ref|WP_009044138.1|	gi|496334960|ref|WP_009044138.1|	SARG		gi|496334960|ref|WP_009044138.1|	ARGs-OAP		65.96			2	142			241	287									multidrug		
SRR2938061_2890		gi|446519886|ref|WP_000597232.1|	gi|446519886|ref|WP_000597232.1|	SARG		gi|446519886|ref|WP_000597232.1|	ARGs-OAP		74.47			2	142			437	483									multidrug		
SRR2938061_2892		gi|748767925|ref|WP_040019608.1|	gi|748767925|ref|WP_040019608.1|	SARG		gi|748767925|ref|WP_040019608.1|	ARGs-OAP		67.39			140	3			521	566									multidrug		
SRR2938061_2895		YP_002479998	YP_002479998	SARG		YP_002479998	ARGs-OAP		74.47			1	141			17	63									bacitracin		
SRR2938061_2897		gi|852275723|ref|WP_048329135.1|	gi|852275723|ref|WP_048329135.1|	SARG		gi|852275723|ref|WP_048329135.1|	ARGs-OAP		84.78			3	140			425	470									multidrug		
SRR2938061_2898		gi|966461601|ref|WP_058493954.1|	gi|966461601|ref|WP_058493954.1|	SARG		gi|966461601|ref|WP_058493954.1|	ARGs-OAP		60.00			141	7			385	429									multidrug		
SRR2938061_2899		GQ244501.1.gene1.p01	GQ244501.1.gene1.p01	SARG		GQ244501.1.gene1.p01	ARGs-OAP		61.90			128	3			85	126									tetracycline		
SRR2938061_2900		gi|736472622|ref|WP_034494292.1|	gi|736472622|ref|WP_034494292.1|	SARG		gi|736472622|ref|WP_034494292.1|	ARGs-OAP		59.09			137	6			141	184									macrolide-lincosamide-streptogramin		
SRR2938061_2906		gi|447120532|ref|WP_001197788.1|	gi|447120532|ref|WP_001197788.1|	SARG		gi|447120532|ref|WP_001197788.1|	ARGs-OAP		61.90			1	126			997	1034									multidrug		
SRR2938061_2907		Q59408	Q59408	SARG		Q59408	ARGs-OAP		61.90			8	133			37	78									trimethoprim		
SRR2938061_2909		gi|766961649|ref|WP_044860626.1|	gi|766961649|ref|WP_044860626.1|	SARG		gi|766961649|ref|WP_044860626.1|	ARGs-OAP		76.19			1	126			543	584									macrolide-lincosamide-streptogramin		
SRR2938061_2910		CP001918.1.gene3441.p01	CP001918.1.gene3441.p01	SARG		CP001918.1.gene3441.p01	ARGs-OAP		68.89			140	6			893	937									multidrug		
SRR2938061_2913		gi|502670353|ref|WP_012906198.1|	gi|502670353|ref|WP_012906198.1|	SARG		gi|502670353|ref|WP_012906198.1|	ARGs-OAP		65.71			120	16			180	214									unclassified		
SRR2938061_2920		P57296	P57296	SARG		P57296	ARGs-OAP		60.87			139	2			186	231									beta-lactam		
SRR2938061_2921		gi|446590188|ref|WP_000667534.1|	gi|446590188|ref|WP_000667534.1|	SARG		gi|446590188|ref|WP_000667534.1|	ARGs-OAP		63.83			141	1			376	422									multidrug		
SRR2938061_2924		gi|693106883|ref|WP_032260279.1|	gi|693106883|ref|WP_032260279.1|	SARG		gi|693106883|ref|WP_032260279.1|	ARGs-OAP		64.86			5	115			141	177									macrolide-lincosamide-streptogramin		
SRR2938061_2926		gi|406772674|gb|AFS59920.1|	gi|406772674|gb|AFS59920.1|	SARG		gi|406772674|gb|AFS59920.1|	ARGs-OAP		100.00			109	41			1	23									vancomycin		
SRR2938061_2927		YP_001373621	YP_001373621	SARG		YP_001373621	ARGs-OAP		59.57			2	142			129	175									bacitracin		
SRR2938061_2930		YP_001779894	YP_001779894	SARG		YP_001779894	ARGs-OAP		61.70			142	2			46	92									macrolide-lincosamide-streptogramin		
SRR2938061_2932		gi|926351744|ref|WP_053683383.1|	gi|926351744|ref|WP_053683383.1|	SARG		gi|926351744|ref|WP_053683383.1|	ARGs-OAP		63.83			1	141			484	530									multidrug		
SRR2938061_2934		ZP_03790349	ZP_03790349	SARG		ZP_03790349	ARGs-OAP		65.22			2	139			8	53									multidrug		
SRR2938061_2936		YP_001477377	YP_001477377	SARG		YP_001477377	ARGs-OAP		75.76			3	101			229	261									fosmidomycin		
SRR2938061_2937		CP000675.2.gene2298.p01	CP000675.2.gene2298.p01	SARG		CP000675.2.gene2298.p01	ARGs-OAP		68.09			2	142			956	1002									multidrug		
SRR2938061_2938		YP_316450	YP_316450	SARG		YP_316450	ARGs-OAP		60.87			3	140			83	128									bacitracin		
SRR2938061_2940		gi|747653988|emb|CEL19270.1|	gi|747653988|emb|CEL19270.1|	SARG		gi|747653988|emb|CEL19270.1|	ARGs-OAP		77.27			132	1			152	195									vancomycin		
SRR2938061_2948		AF133139.gene.p01	AF133139.gene.p01	SARG		AF133139.gene.p01	ARGs-OAP		100.00			140	3			293	338									tetracycline		
SRR2938061_2949		gi|780147796|ref|WP_045491627.1|	gi|780147796|ref|WP_045491627.1|	SARG		gi|780147796|ref|WP_045491627.1|	ARGs-OAP		72.34			1	141			197	243									multidrug		
SRR2938061_2952		gi|446519891|ref|WP_000597237.1|	gi|446519891|ref|WP_000597237.1|	SARG		gi|446519891|ref|WP_000597237.1|	ARGs-OAP		62.16			4	114			478	514									multidrug		
SRR2938061_2953		gi|542061059|gb|ERI11611.1|	gi|542061059|gb|ERI11611.1|	SARG		gi|542061059|gb|ERI11611.1|	ARGs-OAP		52.78			28	135			141	176									bacitracin		
SRR2938061_2954		X01702.1.gene3.p1	X01702.1.gene3.p1	SARG		X01702.1.gene3.p1	ARGs-OAP		61.90			130	5			139	180									aminoglycoside		
SRR2938061_2959		ZP_04623896	ZP_04623896	SARG		ZP_04623896	ARGs-OAP		63.64			2	133			41	84									fosmidomycin		
SRR2938061_2961		YP_001670703	YP_001670703	SARG		YP_001670703	ARGs-OAP		63.83			1	141			881	927									multidrug		
SRR2938061_2963		AF310956.2.gene5.p01	AF310956.2.gene5.p01	SARG		AF310956.2.gene5.p01	ARGs-OAP		64.71			110	9			189	222									vancomycin		
SRR2938061_2968		AAC60781	AAC60781	SARG		AAC60781	ARGs-OAP		79.49			2	118			319	357									fosmidomycin		
SRR2938061_2972		gi|928882840|ref|WP_053919061.1|	gi|928882840|ref|WP_053919061.1|	SARG		gi|928882840|ref|WP_053919061.1|	ARGs-OAP		72.73			1	132			870	913									multidrug		
SRR2938061_2973		gi|504104202|ref|WP_014338188.1|	gi|504104202|ref|WP_014338188.1|	SARG		gi|504104202|ref|WP_014338188.1|	ARGs-OAP		85.71			38	142			363	397									multidrug		
SRR2938061_2974		gi|860594225|ref|WP_048475168.1|	gi|860594225|ref|WP_048475168.1|	SARG		gi|860594225|ref|WP_048475168.1|	ARGs-OAP		72.73			133	2			484	527									multidrug		
SRR2938061_2977		gi|552704089|gb|ERZ17546.1|	gi|552704089|gb|ERZ17546.1|	SARG		gi|552704089|gb|ERZ17546.1|	ARGs-OAP		71.11			6	140			96	140									multidrug		
